state,year,children,work,finc,ed
34,1994,2,0,6673.4210526,7
34,1994,2,1,10829.959514,11
34,1994,0,1,17046.356275,11
34,1994,0,1,33994.159919,7
34,1994,3,0,4043.9068826,11
34,1994,4,1,16264.433198,10
34,1994,0,1,12298.502024,11
34,1994,1,0,108.29959514,7
34,1994,3,0,6225.0607287,10
34,1994,0,0,7031.8927126,11
34,1994,0,1,128449.81781,11
34,1994,1,1,909.71659919,0
34,1994,3,0,8137.6315789,7
34,1994,0,0,12520.516194,7
34,1994,2,1,10002.550607,7
34,1994,0,1,128449.81781,10
34,1994,2,1,12114.392713,10
34,1994,2,0,12294.17004,7
34,1994,2,1,8663.9676113,10
34,1994,2,1,12172.874494,9
34,1994,0,1,10829.959514,11
34,1994,0,1,88318.319838,11
34,1994,0,0,17977.732794,11
34,1994,2,1,8009.8380567,10
34,1994,1,0,5209.2105263,10
34,1994,2,1,5997.6315789,10
34,1994,1,1,6633.3502024,11
34,1994,0,1,26620.040486,9
34,1994,2,0,30397.530364,11
34,1994,0,0,44940,7
34,1994,0,1,24058.755061,7
34,1994,0,1,6443.8259109,10
34,1994,0,0,11489.504049,10
34,1994,0,1,61842.317814,11
34,1994,0,0,17869.433198,0
34,1994,1,0,6454.6558704,11
34,1994,0,1,14078.947368,11
34,1994,1,0,10105.435223,10
34,1994,0,1,4597.3178138,11
34,1994,0,0,31739.362348,7
34,1994,4,0,3688.6842105,9
34,1994,0,1,14291.214575,11
34,1994,2,0,0,11
34,1994,5,0,9151.3157895,10
34,1994,3,0,6523.9676113,10
34,1994,0,1,64873.623482,10
34,1994,0,0,0,10
34,1994,3,1,7147.7732794,10
34,1994,2,1,51793.198381,11
34,1994,0,1,10831.04251,11
34,1994,2,1,11912.955466,11
34,1994,1,0,0,7
34,1994,1,1,11774.331984,11
34,1994,3,1,7433.6842105,11
34,1994,1,0,5523.2793522,9
34,1994,2,0,16273.097166,10
34,1994,0,1,16695.465587,10
34,1994,0,0,0,10
34,1994,0,0,9736.1336032,11
34,1994,4,0,15283.238866,11
34,1994,3,1,76051.224696,10
34,1994,0,0,18515.981781,7
34,1994,0,0,8767.9352227,11
34,1994,0,1,12995.951417,9
34,1994,0,0,4652.5506073,10
34,1994,0,0,34621.214575,11
34,1994,6,0,5068.4210526,11
34,1994,3,0,22742.91498,7
34,1994,1,1,4331.9838057,11
34,1994,0,0,8447.3684211,11
34,1994,0,0,18667.601215,10
34,1994,2,1,14208.906883,10
34,1994,0,1,10831.04251,10
34,1994,0,0,60786.396761,11
34,1994,1,0,32346.923077,10
34,1994,0,1,6496.8927126,9
34,1994,2,0,3248.9878543,10
34,1994,0,1,13042.520243,11
34,1994,0,0,35985.789474,9
34,1994,0,0,4769.51417,11
35,1994,0,0,14309.625506,11
35,1994,2,0,7152.1052632,11
35,1994,0,1,12454.453441,9
35,1994,4,0,19360.718623,9
35,1994,0,1,5414.9797571,11
35,1994,1,0,4126.2145749,11
35,1994,4,0,8459.2813765,11
35,1994,1,1,11084.463563,10
35,1994,0,1,60652.105263,11
35,1994,1,1,16387.894737,9
35,1994,0,1,6514.2206478,11
35,1994,1,1,24704.220648,11
35,1994,1,1,11064.969636,10
35,1994,0,1,4597.3178138,11
35,1994,0,1,10557.044534,7
35,1994,0,1,758.09716599,9
35,1994,0,1,28817.439271,11
35,1994,0,0,27382.469636,9
35,1994,0,1,6415.6680162,11
35,1994,2,0,4294.0789474,11
35,1994,0,1,703.94736842,9
35,1994,0,0,0,7
35,1994,2,0,13749.716599,11
41,1994,4,0,11046.558704,10
41,1994,0,0,10930.678138,7
41,1994,1,0,5679.2307692,11
41,1994,0,1,8880.5668016,11
41,1994,0,1,13019.777328,10
41,1994,1,1,9296.437247,10
41,1994,2,1,9974.3927126,11
41,1994,1,1,46763.765182,9
41,1994,2,1,10613.360324,9
41,1994,3,1,17334.433198,11
42,1994,0,1,23706.781377,10
42,1994,0,1,20955.97166,0
42,1994,4,0,14945.34413,9
43,1994,0,0,11.912955466,11
43,1994,0,1,25369.180162,10
43,1994,0,1,22597.793522,7
43,1994,0,0,0,11
43,1994,0,0,14491.568826,0
43,1994,0,1,5306.6801619,10
43,1994,1,1,7580.9716599,11
43,1994,1,1,5959.7267206,11
43,1994,4,1,4331.9838057,11
43,1994,0,0,5952.145749,7
43,1994,0,1,17018.198381,11
43,1994,0,0,0,11
44,1994,0,1,16244.939271,10
44,1994,0,1,5212.4595142,7
44,1994,0,1,14312.874494,9
44,1994,0,1,19060.728745,0
44,1994,0,0,0,11
44,1994,1,1,40493.218623,11
45,1994,0,0,5952.145749,7
45,1994,1,0,24787.611336,11
45,1994,0,0,43.319838057,11
45,1994,0,1,11616.214575,7
45,1994,7,1,7554.9797571,11
45,1994,5,1,8447.3684211,7
45,1994,0,0,0,7
45,1994,0,0,19805.82996,7
45,1994,1,1,24684.726721,9
45,1994,0,0,0,7
46,1994,0,1,15161.94332,11
46,1994,0,0,15712.105263,7
46,1994,0,1,2653.340081,11
46,1994,0,1,10468.238866,11
46,1994,0,0,34995.931174,0
46,1994,3,1,7458.5931174,10
46,1994,0,1,20594.251012,11
46,1994,0,1,10180.161943,9
46,1994,0,1,47151.477733,9
46,1994,0,1,17522.874494,3
46,1994,0,1,14681.093117,11
46,1994,3,1,13515.789474,10
47,1994,1,1,23176.11336,11
47,1994,5,0,15114.291498,11
47,1994,3,1,5999.7975709,11
47,1994,4,0,5848.1781377,7
47,1994,1,1,31948.380567,10
47,1994,1,1,8663.9676113,11
51,1994,0,1,15599.473684,7
51,1994,1,1,5459.3825911,7
51,1994,0,1,1533.5222672,7
51,1994,1,1,14176.417004,7
51,1994,0,0,0,10
51,1994,1,1,15920.040486,11
51,1994,0,1,3248.9878543,10
51,1994,0,1,9746.9635628,7
51,1994,1,0,5459.3825911,11
52,1994,1,1,5631.5789474,10
52,1994,0,1,31443.704453,11
52,1994,0,1,5095.4959514,11
52,1994,1,1,12036.417004,11
52,1994,4,0,15305.981781,10
52,1994,1,0,3794.8178138,11
52,1994,2,1,47500.202429,10
52,1994,0,1,44402.834008,11
52,1994,2,0,4275.6680162,9
52,1994,0,1,7797.5708502,11
52,1994,0,1,40547.368421,0
52,1994,0,0,2.1659919028,11
52,1994,2,1,11263.157895,10
52,1994,1,0,0,10
52,1994,3,0,7275.5668016,7
52,1994,3,1,38289.321862,3
52,1994,0,0,46053.319838,10
52,1994,2,1,14880.364372,10
52,1994,0,0,0,3
52,1994,1,1,9545.5263158,11
52,1994,0,1,40547.368421,0
52,1994,0,1,22183.006073,10
52,1994,1,0,3755.8299595,7
52,1994,0,1,10829.959514,7
52,1994,3,0,5263.3603239,11
52,1994,0,1,32544.02834,11
52,1994,0,1,10951.255061,11
52,1994,0,1,42211.933198,11
52,1994,0,0,31731.781377,11
53,1994,0,1,758.09716599,10
53,1994,3,1,12237.854251,10
53,1994,0,1,55232.793522,11
53,1994,2,0,9032.1862348,11
53,1994,1,0,50077.732794,10
53,1994,1,0,0,11
53,1994,0,1,37935.182186,11
53,1994,0,0,0,9
53,1994,0,1,16678.137652,11
53,1994,2,0,5588.2591093,10
53,1994,0,0,8915.2226721,11
53,1994,3,0,5458.2995951,10
53,1994,3,1,9911.5789474,11
53,1994,0,0,45000.647773,3
53,1994,3,0,6666.9230769,10
53,1994,1,0,4288.6639676,9
53,1994,2,0,6666.9230769,10
53,1994,1,0,5874.1700405,9
53,1994,0,0,1299.5951417,10
53,1994,0,1,24908.906883,11
53,1994,3,1,11263.157895,10
53,1994,3,1,8102.9757085,11
53,1994,1,1,13234.210526,11
53,1994,1,0,4288.6639676,10
53,1994,0,1,19493.927126,11
53,1994,0,1,11912.955466,7
53,1994,0,1,18427.176113,10
53,1994,0,1,22408.269231,11
53,1994,1,0,6887.854251,9
53,1994,1,1,154948.56275,11
53,1994,1,1,22771.072874,11
53,1994,3,0,9205.465587,10
53,1994,0,1,9746.9635628,9
53,1994,0,1,8915.2226721,10
53,1994,4,1,15161.94332,11
53,1994,0,1,21659.919028,11
53,1994,1,0,7147.7732794,11
53,1994,0,1,14078.947368,7
53,1994,3,1,15161.94332,7
53,1994,0,1,974.69635628,9
53,1994,2,0,46968.451417,10
53,1994,0,1,19727.854251,9
53,1994,0,0,43093.491903,7
53,1994,3,1,3703.8461538,11
53,1994,0,1,7580.9716599,7
53,1994,3,0,5952.145749,11
53,1994,0,0,44694.159919,11
53,1994,0,1,60751.740891,11
53,1994,2,1,7407.6923077,11
53,1994,0,1,13537.449393,11
53,1994,1,1,19493.927126,7
53,1994,0,1,29998.987854,11
54,1994,0,0,3968.097166,9
54,1994,2,0,4331.9838057,11
54,1994,0,1,10168.248988,11
54,1994,3,1,9746.9635628,10
54,1994,2,0,5107.4089069,7
54,1994,0,1,5956.4777328,11
54,1994,2,0,3755.8299595,11
54,1994,0,1,19260,7
54,1994,0,0,35666.305668,11
54,1994,0,1,38229.757085,7
54,1994,0,0,5523.2793522,7
54,1994,0,1,9306.1842105,7
54,1994,0,0,5952.145749,7
54,1994,0,1,37324.37247,10
54,1994,2,0,6983.1578947,10
54,1994,0,1,53263.906883,9
54,1994,2,1,11263.157895,11
54,1994,0,0,5926.1538462,11
54,1994,0,0,2274.291498,10
54,1994,1,1,31244.433198,10
54,1994,0,1,14078.947368,11
54,1994,1,1,8663.9676113,9
54,1994,2,1,21183.40081,10
54,1994,0,1,8663.9676113,7
54,1994,1,1,15486.842105,11
54,1994,0,1,29903.684211,11
54,1994,1,1,32814.777328,3
54,1994,1,1,12484.777328,9
54,1994,0,1,6497.9757085,10
54,1994,0,0,0,7
54,1994,0,1,9746.9635628,10
54,1994,3,0,6025.7894737,10
54,1994,4,1,5837.3481781,11
54,1994,1,1,11876.133603,11
54,1994,0,1,11912.955466,9
54,1994,2,1,5482.1255061,9
55,1994,0,0,13997.722672,9
55,1994,1,0,0,11
55,1994,0,1,8880.5668016,7
55,1994,0,0,41518.815789,0
55,1994,0,1,18052.459514,11
55,1994,3,1,12120.890688,7
55,1994,0,0,5822.1862348,10
55,1994,0,0,6316.0323887,7
55,1994,0,1,11858.805668,10
55,1994,0,0,5952.145749,9
55,1994,2,1,4331.9838057,10
55,1994,0,1,15811.740891,10
55,1994,7,0,5982.4696356,10
55,1994,0,1,12769.605263,7
55,1994,0,1,5414.9797571,10
55,1994,2,1,7349.2105263,11
55,1994,0,1,8018.5020243,11
55,1994,0,0,14425.506073,9
55,1994,2,1,5140.9817814,11
55,1994,0,1,18974.089069,10
55,1994,0,0,6705.9109312,7
55,1994,0,1,20594.251012,10
56,1994,2,1,25342.105263,9
56,1994,0,1,46568.825911,10
56,1994,2,1,5458.2995951,11
56,1994,0,1,20685.222672,11
56,1994,0,1,26915.698381,10
56,1994,4,0,649.79757085,7
56,1994,1,1,24908.906883,10
56,1994,2,1,12671.052632,11
56,1994,0,1,34114.37247,10
56,1994,0,1,16287.176113,9
56,1994,0,1,44317.277328,7
56,1994,0,1,29349.190283,11
56,1994,0,0,32708.643725,10
56,1994,2,1,8666.1336032,11
56,1994,0,0,15768.421053,11
56,1994,2,1,7580.9716599,11
56,1994,1,1,16894.736842,7
56,1994,0,1,5956.4777328,11
56,1994,0,1,49817.813765,7
56,1994,1,1,5414.9797571,7
56,1994,0,1,15513.917004,10
56,1994,2,1,13616.508097,7
56,1994,1,1,5306.6801619,9
56,1994,2,0,8543.7550607,9
56,1994,1,1,4927.6315789,9
56,1994,0,0,0,7
56,1994,2,0,0,10
56,1994,1,0,8021.7510121,10
56,1994,2,0,41600.040486,10
56,1994,1,1,3790.48583,11
56,1994,2,0,4379.6356275,11
56,1994,1,0,19407.287449,10
56,1994,1,1,19407.287449,7
56,1994,2,0,11167.854251,9
56,1994,0,0,0,10
56,1994,1,0,2053.3603239,11
56,1994,0,0,0,9
56,1994,2,1,20576.923077,9
56,1994,1,1,10877.611336,11
56,1994,2,1,13819.02834,10
56,1994,0,1,23180.445344,11
56,1994,0,0,0,10
56,1994,0,1,10829.959514,11
56,1994,0,0,4652.5506073,11
56,1994,4,1,11523.076923,11
56,1994,2,1,5700.8906883,9
56,1994,1,0,11239.331984,7
56,1994,0,1,1299.5951417,11
56,1994,0,1,21703.238866,7
56,1994,0,1,32923.076923,10
56,1994,1,1,19905.465587,10
56,1994,2,1,4734.8582996,7
56,1994,0,1,19493.927126,7
56,1994,1,0,28705.890688,11
56,1994,2,1,7797.5708502,10
56,1994,2,0,0,11
56,1994,0,1,86639.676113,11
56,1994,0,1,7797.5708502,11
56,1994,1,1,9534.6963563,11
56,1994,0,1,48181.406883,11
56,1994,1,1,17327.935223,10
56,1994,0,0,3625.8704453,11
56,1994,0,0,5956.4777328,9
56,1994,1,0,2958.7449393,7
56,1994,0,0,7993.5931174,10
56,1994,0,0,1494.534413,9
56,1994,2,1,9792.4493927,10
56,1994,0,1,12237.854251,0
57,1994,0,1,10829.959514,10
57,1994,1,1,10118.431174,7
57,1994,0,1,28331.174089,11
57,1994,5,1,48518.218623,10
57,1994,0,0,5796.194332,10
57,1994,0,0,12047.246964,11
57,1994,2,1,19927.125506,11
57,1994,0,1,11912.955466,10
57,1994,0,1,4597.3178138,9
57,1994,7,1,12965.62753,10
57,1994,0,0,8114.888664,10
57,1994,4,0,0,11
57,1994,1,1,34785.82996,7
57,1994,0,1,19493.927126,10
57,1994,1,1,9453.4716599,11
57,1994,0,1,28331.174089,11
57,1994,3,0,43644.736842,11
57,1994,0,1,5414.9797571,10
57,1994,1,0,108.29959514,11
57,1994,0,0,44794.878543,11
57,1994,5,0,4704.534413,11
57,1994,1,1,10136.842105,10
57,1994,2,0,23501.012146,11
58,1994,0,0,5679.2307692,10
58,1994,0,1,22526.315789,11
58,1994,0,0,14455.82996,11
58,1994,2,1,8317.4089069,9
58,1994,0,1,6714.5748988,11
58,1994,0,1,2014.3724696,10
58,1994,0,0,0,10
58,1994,0,1,57993.350202,10
58,1994,3,1,16244.939271,11
58,1994,0,0,35709.625506,10
58,1994,0,1,6443.8259109,11
58,1994,0,1,20706.882591,7
58,1994,0,1,3258.7348178,9
58,1994,1,1,15536.659919,10
58,1994,4,0,7212.7530364,7
58,1994,1,0,1734.9595142,11
58,1994,2,1,16244.939271,11
58,1994,3,0,50467.611336,11
58,1994,0,1,16894.736842,11
58,1994,1,1,15416.447368,9
58,1994,0,0,7580.9716599,7
58,1994,0,1,10288.461538,11
58,1994,0,1,24908.906883,11
58,1994,0,1,11046.558704,11
58,1994,0,1,12227.024291,7
58,1994,0,0,36415.738866,0
58,1994,0,1,47234.868421,10
58,1994,1,0,18462.91498,7
58,1994,1,0,3054.048583,11
58,1994,4,0,6212.0647773,10
58,1994,0,0,5796.194332,7
58,1994,2,1,10840.789474,11
58,1994,0,1,19710.526316,11
58,1994,0,0,37885.364372,10
58,1994,0,1,16701.963563,11
58,1994,2,1,16244.939271,11
58,1994,0,0,11710.435223,10
58,1994,0,1,30323.88664,9
58,1994,0,1,18144.51417,11
58,1994,0,1,72051.720648,11
58,1994,3,1,50467.611336,11
58,1994,5,0,16171.295547,11
58,1994,1,0,3054.048583,9
58,1994,0,1,16244.939271,11
58,1994,0,1,54921.973684,10
58,1994,0,0,21774.716599,7
58,1994,2,1,19493.927126,10
58,1994,0,1,19493.927126,10
58,1994,1,0,5577.4291498,7
58,1994,0,1,28157.894737,11
59,1994,0,1,10829.959514,11
59,1994,2,1,41153.846154,9
59,1994,0,1,12156.629555,0
59,1994,0,1,23392.712551,9
59,1994,0,1,25342.105263,10
59,1994,0,1,68878.54251,3
59,1994,0,1,23392.712551,10
59,1994,2,0,11164.605263,9
59,1994,1,1,14425.506073,11
59,1994,0,0,27543.836032,7
59,1994,0,1,40352.42915,7
59,1994,1,1,2226.6396761,9
59,1994,3,0,0,7
59,1994,0,0,0,7
59,1994,1,1,2469.2307692,7
59,1994,2,1,11611.882591,10
59,1994,1,0,22853.380567,11
59,1994,0,1,3248.9878543,10
59,1994,4,1,5861.1740891,9
59,1994,0,1,5631.5789474,7
59,1994,3,0,27031.578947,0
59,1994,1,0,0,11
59,1994,2,1,16229.777328,10
59,1994,2,0,3991.9230769,7
59,1994,3,1,4819.3319838,9
59,1994,2,1,16957.550607,10
59,1994,0,0,11912.955466,0
59,1994,0,0,6108.097166,10
59,1994,0,1,20360.323887,7
59,1994,0,1,10951.255061,10
59,1994,1,1,5090.0809717,9
59,1994,0,1,33922.682186,10
59,1994,0,1,11912.955466,11
59,1994,0,0,11912.955466,11
59,1994,0,0,8902.2267206,11
59,1994,0,1,22262.064777,10
59,1994,0,1,72566.143725,10
59,1994,0,1,46043.572874,11
59,1994,0,0,25792.631579,11
59,1994,1,1,11920.536437,0
59,1994,2,1,6432.9959514,10
59,1994,0,0,3756.9129555,0
59,1994,0,1,12956.963563,9
59,1994,0,0,7902.6214575,10
59,1994,0,1,16244.939271,10
59,1994,1,1,21914.423077,11
59,1994,0,0,7585.3036437,11
59,1994,5,0,21315.526316,10
59,1994,4,0,7426.1032389,7
59,1994,2,0,7993.5931174,10
59,1994,0,0,9746.9635628,0
59,1994,1,0,35738.866397,10
59,1994,0,1,66119.068826,11
59,1994,0,1,5414.9797571,10
59,1994,2,1,10825.62753,10
59,1994,3,0,3465.5870445,11
59,1994,0,0,21235.384615,10
59,1994,0,0,0,10
59,1994,1,0,0,11
59,1994,0,1,17072.348178,10
59,1994,2,0,3937.7732794,10
59,1994,1,1,12129.554656,11
59,1994,0,1,35735.617409,11
59,1994,0,0,0,9
59,1994,0,1,30136.52834,7
59,1994,0,1,16786.437247,11
59,1994,0,1,11956.275304,7
59,1994,0,1,11324.888664,11
59,1994,2,0,8928.2186235,11
59,1994,1,1,11371.45749,11
59,1994,0,0,1423.0566802,10
59,1994,0,0,10526.720648,7
59,1994,1,1,23825.910931,9
59,1994,0,0,22231.740891,10
59,1994,1,0,8018.5020243,10
59,1994,0,1,10829.959514,7
59,1994,3,1,13050.101215,11
59,1994,1,1,9253.1174089,10
59,1994,0,0,3665.9412955,9
59,1994,2,0,8291.417004,3
59,1994,0,1,11912.955466,11
59,1994,5,0,6329.0283401,11
59,1994,0,1,57444.271255,11
59,1994,0,0,2599.1902834,7
59,1994,2,0,3937.7732794,11
59,1994,0,1,24194.129555,9
59,1994,0,1,649.79757085,7
59,1994,0,1,25991.902834,11
59,1994,2,1,14078.947368,7
59,1994,4,0,894.55465587,7
59,1994,1,1,9573.6842105,9
59,1994,0,0,0,10
59,1994,1,1,22379.02834,11
59,1994,0,1,9097.1659919,7
59,1994,2,0,3937.7732794,11
59,1994,2,0,0,10
59,1994,2,0,3937.7732794,7
59,1994,0,1,6706.9939271,11
59,1994,5,0,17778.461538,9
59,1994,0,0,5414.9797571,7
59,1994,1,0,0,0
59,1994,6,0,7134.7773279,11
59,1994,2,0,1968.8866397,11
59,1994,1,1,24034.92915,7
59,1994,1,1,9006.194332,11
59,1994,0,1,23302.823887,10
59,1994,0,0,67742.479757,11
59,1994,1,1,68921.862348,10
59,1994,2,1,5252.5303644,9
59,1994,0,0,51508.370445,10
59,1994,0,1,56940.678138,9
59,1994,0,1,25602.024291,10
59,1994,3,0,17454.645749,11
59,1994,2,0,1013.6842105,9
59,1994,1,1,58481.781377,10
59,1994,1,1,20608.32996,11
59,1994,1,0,9709.0587045,10
59,1994,1,1,13117.246964,11
59,1994,3,1,21659.919028,11
59,1994,0,1,3572.8036437,11
59,1994,0,1,20360.323887,7
59,1994,1,1,1686.2246964,10
59,1994,0,1,25991.902834,10
59,1994,0,0,0,7
59,1994,0,1,22742.91498,11
59,1994,0,1,15486.842105,11
59,1994,1,1,6057.1963563,7
59,1994,2,1,26911.366397,3
59,1994,0,1,6385.3441296,9
59,1994,2,1,17327.935223,11
61,1994,0,0,0,7
61,1994,4,0,6017.1255061,9
61,1994,3,1,20260.688259,11
61,1994,2,1,3695.1821862,11
61,1994,1,0,7901.5384615,7
61,1994,0,0,0,9
61,1994,2,1,13645.748988,10
61,1994,0,0,8409.4635628,11
61,1994,0,0,11280.48583,9
61,1994,1,1,19898.967611,11
61,1994,1,0,3080.0404858,7
61,1994,3,1,7602.6315789,11
61,1994,1,0,4652.5506073,10
61,1994,1,1,5557.9352227,7
61,1994,0,1,10024.210526,10
61,1994,1,0,92409.878543,11
61,1994,3,0,13438.896761,9
61,1994,0,1,19169.02834,7
61,1994,1,0,8109.4736842,11
61,1994,1,0,2547.2064777,10
61,1994,2,1,55898.836032,11
61,1994,3,0,2516.8825911,9
61,1994,3,1,7364.3724696,11
61,1994,3,0,3703.8461538,10
61,1994,2,0,23013.663968,9
61,1994,3,0,1841.0931174,10
61,1994,1,0,0,10
62,1994,3,1,4072.0647773,11
62,1994,0,0,6186.0728745,11
62,1994,3,1,2543.9574899,10
62,1994,1,1,34872.469636,10
62,1994,3,0,2937.0850202,10
62,1994,0,1,15920.040486,10
62,1994,0,1,38797.246964,11
62,1994,1,1,12995.951417,11
62,1994,0,0,16626.153846,7
62,1994,1,0,5778.8663968,11
62,1994,0,1,12671.052632,11
62,1994,0,0,45623.370445,0
62,1994,2,0,1299.5951417,10
62,1994,0,1,25032.368421,7
62,1994,1,0,13620.840081,10
62,1994,0,0,9696.062753,10
62,1994,1,1,15595.1417,11
62,1994,3,1,9911.5789474,11
62,1994,3,1,19060.728745,10
62,1994,0,1,9746.9635628,10
62,1994,0,1,39016.012146,11
62,1994,0,0,5796.194332,10
62,1994,2,0,3664.8582996,11
62,1994,0,0,21522.378543,0
62,1994,0,1,5414.9797571,11
62,1994,0,1,4331.9838057,11
62,1994,0,1,15990.435223,7
63,1994,1,0,8188.5323887,10
63,1994,0,1,25401.67004,7
63,1994,0,1,48193.319838,7
63,1994,2,1,3492.6619433,10
63,1994,2,0,3492.6619433,11
63,1994,1,0,8144.1295547,9
63,1994,1,0,8144.1295547,11
63,1994,0,0,20237.945344,7
63,1994,0,0,2.1659919028,11
63,1994,3,1,162.44939271,10
63,1994,0,0,24438.88664,9
63,1994,2,0,0,11
63,1994,2,1,4067.7327935,11
63,1994,4,0,6601.9433198,7
63,1994,2,0,2436.7408907,10
63,1994,2,0,2339.2712551,9
63,1994,0,0,12348.319838,7
63,1994,0,0,6764.3927126,10
63,1994,0,0,11033.562753,7
63,1994,0,0,7641.6194332,7
63,1994,2,1,10379.433198,10
63,1994,0,1,40176.983806,9
63,1994,0,0,11033.562753,10
63,1994,1,1,2446.4878543,11
63,1994,2,0,7732.5910931,7
63,1994,2,1,5414.9797571,11
63,1994,0,1,12681.882591,11
63,1994,2,0,2729.1497976,11
63,1994,1,1,8239.4331984,9
63,1994,0,1,3898.7854251,10
63,1994,2,1,27635.890688,10
63,1994,0,1,47261.94332,10
63,1994,0,0,27400.880567,3
63,1994,1,1,15768.421053,10
63,1994,1,0,9250.951417,7
64,1994,1,1,9573.6842105,11
64,1994,3,1,13840.688259,11
64,1994,0,1,4109.9696356,10
64,1994,1,0,4158.7044534,11
64,1994,0,1,29244.139676,7
64,1994,1,1,49913.117409,11
64,1994,1,0,49913.117409,10
64,1994,0,1,20360.323887,10
64,1994,0,1,11912.955466,7
64,1994,3,1,46568.825911,11
64,1994,0,0,0,11
64,1994,4,0,3807.8137652,9
64,1994,1,0,49913.117409,7
64,1994,0,0,11540.404858,9
64,1994,1,0,5627.2469636,11
64,1994,3,0,2495.2226721,9
64,1994,4,1,3807.8137652,11
64,1994,1,0,1871.417004,9
64,1994,0,1,13667.408907,10
64,1994,2,1,6420,11
64,1994,3,0,8460.3643725,10
64,1994,2,0,5497.2874494,11
64,1994,1,0,5887.1659919,11
64,1994,4,0,5796.194332,11
64,1994,1,0,22931.356275,7
64,1994,0,1,13288.360324,11
64,1994,1,1,10505.060729,11
64,1994,2,1,9179.4736842,11
64,1994,2,1,4440.2834008,11
64,1994,0,1,29244.139676,7
64,1994,3,0,5773.451417,11
64,1994,3,1,11445.101215,9
64,1994,2,1,8832.9149798,11
64,1994,1,0,12346.153846,7
64,1994,5,0,9868.2591093,11
64,1994,3,0,4197.6923077,11
64,1994,3,1,12941.801619,9
64,1994,2,0,13151.902834,7
64,1994,2,0,7732.5910931,7
64,1994,2,1,2014.3724696,11
64,1994,2,0,129.95951417,7
71,1994,0,1,8910.8906883,11
71,1994,0,1,35854.746964,10
71,1994,0,0,4981.7813765,10
71,1994,1,0,17512.044534,9
71,1994,1,1,6497.9757085,11
71,1994,0,1,35854.746964,10
71,1994,3,1,20213.036437,11
71,1994,1,0,17512.044534,9
71,1994,1,1,9205.465587,11
71,1994,0,1,14403.846154,11
71,1994,0,1,3898.7854251,10
71,1994,0,1,7963.2692308,9
71,1994,0,0,12920.1417,0
71,1994,0,1,14081.11336,7
71,1994,0,0,0,11
71,1994,0,1,16759.362348,7
72,1994,3,0,2937.0850202,10
72,1994,1,0,1598.5020243,11
72,1994,4,0,5848.1781377,10
72,1994,2,1,8634.7267206,7
72,1994,2,0,2300.2834008,10
72,1994,2,0,2261.2955466,10
72,1994,4,0,7355.708502,11
72,1994,1,0,4262.6720648,9
72,1994,0,0,0,7
72,1994,1,1,1684.0587045,11
72,1994,3,0,3028.0566802,11
72,1994,0,1,9746.9635628,11
72,1994,2,0,5952.145749,11
72,1994,0,1,7472.6720648,7
72,1994,0,0,54985.870445,0
72,1994,1,0,12827.004049,11
72,1994,0,0,1598.5020243,11
72,1994,0,1,9746.9635628,9
72,1994,0,0,5354.3319838,7
72,1994,1,0,1598.5020243,7
72,1994,3,1,3790.48583,10
72,1994,1,1,17609.51417,11
72,1994,3,1,14349.696356,10
72,1994,5,0,7165.1012146,7
72,1994,0,0,8226.437247,10
72,1994,1,1,77772.105263,10
72,1994,3,0,0,3
72,1994,1,1,8766.8522267,7
72,1994,4,0,8421.3765182,10
72,1994,1,1,8616.3157895,11
72,1994,0,1,7472.6720648,7
72,1994,0,0,16936.973684,0
72,1994,0,1,9746.9635628,11
72,1994,1,1,20585.587045,11
72,1994,0,0,5848.1781377,11
72,1994,1,1,2707.4898785,11
72,1994,4,0,5952.145749,11
73,1994,0,0,15362.297571,11
73,1994,0,0,227.4291498,7
73,1994,0,1,6497.9757085,11
73,1994,0,1,15362.297571,11
73,1994,0,0,25558.704453,11
73,1994,0,1,1543.2692308,9
73,1994,1,1,3529.4838057,9
73,1994,2,0,5471.2955466,10
73,1994,2,0,0,9
73,1994,0,0,14322.621457,9
73,1994,2,0,11255.576923,7
73,1994,0,0,14322.621457,9
73,1994,1,0,8551.3360324,11
73,1994,5,0,4743.5222672,11
73,1994,2,0,19493.927126,11
73,1994,0,1,8122.4696356,9
73,1994,1,0,5198.3805668,10
73,1994,1,1,5409.5647773,9
73,1994,2,0,4223.6842105,10
73,1994,0,1,2360.9311741,7
73,1994,1,1,9790.2834008,9
73,1994,4,0,3456.9230769,7
74,1994,2,0,961.70040486,10
74,1994,2,0,7674.1093117,9
74,1994,2,0,22629.200405,7
74,1994,0,1,8663.9676113,0
74,1994,0,1,21071.852227,11
74,1994,0,1,9010.5263158,0
74,1994,2,0,32489.878543,10
74,1994,0,1,15689.362348,10
74,1994,0,1,16244.939271,11
74,1994,1,1,7905.8704453,11
74,1994,2,1,8268.6740891,11
74,1994,0,1,4225.8502024,10
74,1994,0,1,12175.040486,3
74,1994,0,0,53066.801619,10
