year,id,age,childs,sibs,degree,race,sex,region,income16,relig,marital,padeg,madeg,partyid,polviews,happy,partners,grass,zodiac,pres12,wtssall,income_rc,agegrp,ageq,siblings,kids,religion,bigregion,partners_rc,obama
2016,1579,39,3,4,High School,Black,Female,Middle Atlantic,5,Protestant,Married,Junior College,High School,Not Str Democrat,4,Not Too Happy,1 Partner,Legal,Libra,NA,0.956993511490439,Gt $0,Age 35-45,Age 34-49,4,3,Protestant,Northeast,1,NA
2016,1580,38,2,6,Lt High School,White,Female,Middle Atlantic,15,Protestant,Divorced,Lt High School,High School,Independent,4,Pretty Happy,NA,NA,Virgo,NA,0.4784967557452195,Gt $25000,Age 35-45,Age 34-49,6+,2,Protestant,Northeast,NA,NA
2016,1581,55,3,3,High School,White,Male,Middle Atlantic,17,Protestant,Separated,High School,High School,Independent,4,Pretty Happy,NA,NA,Taurus,2,0.4784967557452195,Gt $35000,Age 45-55,Age 49-62,3,3,Protestant,Northeast,NA,0
2016,1582,85,4,6,Graduate,White,Male,Middle Atlantic,20,Catholic,Married,High School,High School,Strong Democrat,3,Pretty Happy,NA,NA,Aquarius,1,1.5643633629752385,Gt $60000,Age 65+,Age 62+,6+,4+,Catholic,Northeast,NA,1
2016,1583,32,0,14,High School,White,Male,Middle Atlantic,18,Protestant,Never Married,High School,High School,Strong Democrat,4,Pretty Happy,1 Partner,Legal,Cancer,1,0.956993511490439,Gt $40000,Age 18-35,Age 18-34,6+,0,Protestant,Northeast,1,1
2016,1584,42,3,6,Bachelor,Black,Female,Middle Atlantic,9,Protestant,Married,High School,Graduate,Strong Democrat,NA,Pretty Happy,1 Partner,Legal,Virgo,1,1.4354902672356584,Gt $10000,Age 35-45,Age 34-49,6+,3,Protestant,Northeast,1,1
2016,1585,35,0,4,High School,White,Male,Middle Atlantic,20,Catholic,Never Married,NA,High School,Not Str Republican,5,Pretty Happy,NA,NA,Taurus,NA,0.4784967557452195,Gt $60000,Age 18-35,Age 34-49,4,0,Catholic,Northeast,NA,NA
2016,1586,33,0,8,Lt High School,Other,Female,Middle Atlantic,NA,Other,Never Married,NA,Lt High School,Strong Democrat,NA,Not Too Happy,1 Partner,Legal,Leo,NA,0.956993511490439,NA,Age 18-35,Age 18-34,6+,0,Other,Northeast,1,NA
2016,1587,32,2,10,High School,Black,Female,Middle Atlantic,17,Catholic,Married,High School,High School,Not Str Democrat,4,Not Too Happy,No Partners,Not Legal,Scorpio,NA,0.956993511490439,Gt $35000,Age 18-35,Age 18-34,6+,2,Catholic,Northeast,0,NA
2016,1588,67,0,2,Graduate,White,Female,Middle Atlantic,21,Catholic,Never Married,Lt High School,High School,"Ind,near Dem",3,Pretty Happy,No Partners,Not Legal,Pisces,2,0.4784967557452195,Gt $75000,Age 65+,Age 62+,2,0,Catholic,Northeast,0,0
2016,1589,28,0,1,High School,White,Male,Middle Atlantic,16,Protestant,Never Married,High School,High School,"Ind,near Dem",2,Pretty Happy,2 Partners,Legal,Aries,1,0.7821816814876192,Gt $30000,Age 18-35,Age 18-34,1,0,Protestant,Northeast,2,1
2016,1590,59,7,7,Junior College,White,Female,Middle Atlantic,21,Protestant,Married,Lt High School,Junior College,Other Party,6,Very Happy,NA,NA,Gemini,2,0.956993511490439,Gt $75000,Age 55-65,Age 49-62,6+,4+,Protestant,Northeast,NA,0
2016,1591,57,1,1,High School,White,Male,Middle Atlantic,20,Catholic,Married,High School,High School,Not Str Democrat,5,Pretty Happy,1 Partner,Legal,Sagittarius,1,0.956993511490439,Gt $60000,Age 55-65,Age 49-62,1,1,Catholic,Northeast,1,1
2016,1592,51,1,3,High School,White,Male,Middle Atlantic,20,Protestant,Never Married,Bachelor,High School,"Ind,near Rep",4,Pretty Happy,1 Partner,Legal,Leo,NA,1.5643633629752385,Gt $60000,Age 45-55,Age 49-62,3,1,Protestant,Northeast,1,NA
2016,1593,66,2,1,High School,White,Female,Middle Atlantic,20,None,Divorced,Bachelor,High School,Not Str Republican,4,Very Happy,NA,NA,Cancer,NA,0.4784967557452195,Gt $60000,Age 65+,Age 62+,1,2,None,Northeast,NA,NA
2016,1594,35,1,2,High School,White,Male,Middle Atlantic,24,Catholic,Married,High School,High School,Not Str Republican,5,Pretty Happy,1 Partner,Legal,Aries,NA,0.956993511490439,Gt $130000,Age 18-35,Age 34-49,2,1,Catholic,Northeast,1,NA
2016,1595,28,1,2,Bachelor,White,Female,Middle Atlantic,21,Catholic,Married,Bachelor,Bachelor,Independent,4,Pretty Happy,1 Partner,Legal,Capricorn,NA,0.956993511490439,Gt $75000,Age 18-35,Age 18-34,2,1,Catholic,Northeast,1,NA
2016,1596,52,2,2,Graduate,White,Female,Middle Atlantic,25,None,Married,High School,High School,Not Str Democrat,2,Pretty Happy,1 Partner,Legal,Aries,1,0.956993511490439,Gt $150000,Age 45-55,Age 49-62,2,2,None,Northeast,1,1
2016,1597,89,2,11,High School,White,Male,Middle Atlantic,19,Catholic,Widowed,Lt High School,Lt High School,Strong Democrat,4,Not Too Happy,No Partners,Not Legal,Aquarius,2,0.4784967557452195,Gt $50000,Age 65+,Age 62+,6+,2,Catholic,Northeast,0,0
2016,1598,69,3,2,High School,White,Female,Middle Atlantic,18,Protestant,Widowed,Lt High School,Bachelor,Not Str Republican,5,Pretty Happy,NA,NA,Taurus,2,0.7821816814876192,Gt $40000,Age 65+,Age 62+,2,3,Protestant,Northeast,NA,0
2016,1599,55,2,1,High School,White,Male,Middle Atlantic,15,Catholic,Divorced,High School,High School,"Ind,near Rep",NA,Pretty Happy,No Partners,Legal,Aries,2,0.4784967557452195,Gt $25000,Age 45-55,Age 49-62,1,2,Catholic,Northeast,0,0
2016,1600,48,3,3,High School,White,Male,Middle Atlantic,21,Protestant,Married,High School,High School,"Ind,near Rep",7,Very Happy,NA,NA,Aries,1,0.956993511490439,Gt $75000,Age 45-55,Age 34-49,3,3,Protestant,Northeast,NA,1
2016,1601,67,2,2,High School,White,Female,Middle Atlantic,NA,Catholic,Married,High School,NA,Independent,NA,Very Happy,NA,Not Legal,Sagittarius,NA,0.956993511490439,NA,Age 65+,Age 62+,2,2,Catholic,Northeast,NA,NA
2016,1602,36,3,2,High School,White,Female,Middle Atlantic,25,Catholic,Married,High School,High School,"Ind,near Rep",4,Pretty Happy,1 Partner,Not Legal,Capricorn,1,1.5643633629752385,Gt $150000,Age 35-45,Age 34-49,2,3,Catholic,Northeast,1,1
2016,1603,66,2,4,High School,White,Female,Middle Atlantic,16,Catholic,Divorced,High School,High School,Not Str Democrat,6,Very Happy,1 Partner,Legal,Leo,1,0.4784967557452195,Gt $30000,Age 65+,Age 62+,4,2,Catholic,Northeast,1,1
2016,1604,31,1,3,High School,White,Female,Middle Atlantic,15,None,Never Married,High School,High School,Not Str Republican,4,Pretty Happy,NA,NA,Capricorn,1,0.956993511490439,Gt $25000,Age 18-35,Age 18-34,3,1,None,Northeast,NA,1
2016,1605,57,2,9,High School,Black,Female,Middle Atlantic,NA,Protestant,Never Married,NA,High School,Not Str Republican,5,Pretty Happy,No Partners,Legal,Taurus,1,1.5643633629752385,NA,Age 55-65,Age 49-62,6+,2,Protestant,Northeast,0,1
2016,1606,48,0,13,High School,White,Female,Middle Atlantic,8,Catholic,Divorced,Lt High School,Lt High School,Strong Democrat,6,Not Too Happy,1 Partner,Not Legal,Gemini,1,0.4784967557452195,Gt $0,Age 45-55,Age 34-49,6+,0,Catholic,Northeast,1,1
2016,1607,35,3,10,High School,Black,Female,Middle Atlantic,9,Catholic,Divorced,NA,High School,Strong Democrat,5,Pretty Happy,3 Partners,Legal,Gemini,1,0.4784967557452195,Gt $10000,Age 18-35,Age 34-49,6+,3,Catholic,Northeast,3,1
2016,1608,59,1,5,High School,Other,Female,Middle Atlantic,9,None,Divorced,Lt High School,Lt High School,Strong Democrat,2,Not Too Happy,No Partners,Legal,Leo,1,0.4784967557452195,Gt $10000,Age 55-65,Age 49-62,5,1,None,Northeast,0,1
2016,1609,59,3,12,Lt High School,White,Male,Middle Atlantic,7,Catholic,Never Married,High School,NA,Not Str Democrat,NA,Not Too Happy,No Partners,Legal,Virgo,NA,0.4784967557452195,Gt $0,Age 55-65,Age 49-62,6+,3,Catholic,Northeast,0,NA
2016,1610,35,3,3,High School,Other,Female,Middle Atlantic,15,Protestant,Married,NA,Lt High School,Independent,NA,Very Happy,1 Partner,Not Legal,Pisces,NA,0.956993511490439,Gt $25000,Age 18-35,Age 34-49,3,3,Protestant,Northeast,1,NA
2016,1611,52,3,5,High School,White,Female,Middle Atlantic,NA,Catholic,Divorced,NA,High School,Independent,4,Pretty Happy,1 Partner,Not Legal,Sagittarius,NA,0.4784967557452195,NA,Age 45-55,Age 49-62,5,3,Catholic,Northeast,1,NA
2016,1612,37,2,4,High School,White,Male,Middle Atlantic,18,None,Divorced,High School,Bachelor,Strong Democrat,1,Pretty Happy,2 Partners,Legal,Aquarius,1,0.4784967557452195,Gt $40000,Age 35-45,Age 34-49,4,2,None,Northeast,2,1
2016,1613,35,0,1,High School,White,Male,Middle Atlantic,NA,None,Never Married,NA,Lt High School,Independent,5,Very Happy,NA,NA,Virgo,NA,0.4784967557452195,NA,Age 18-35,Age 34-49,1,0,None,Northeast,NA,NA
2016,1614,61,2,2,High School,White,Male,Middle Atlantic,23,None,Married,High School,High School,Strong Republican,6,Pretty Happy,1 Partner,Legal,Aquarius,2,1.5643633629752385,Gt $110000,Age 55-65,Age 49-62,2,2,None,Northeast,1,0
2016,1615,67,1,4,High School,White,Female,Middle Atlantic,17,Protestant,Divorced,Lt High School,Lt High School,Not Str Democrat,4,Pretty Happy,No Partners,Legal,Scorpio,NA,0.956993511490439,Gt $35000,Age 65+,Age 62+,4,1,Protestant,Northeast,0,NA
2016,1616,80,3,3,High School,White,Female,Middle Atlantic,15,Protestant,Widowed,Lt High School,Lt High School,Strong Democrat,5,Pretty Happy,No Partners,Legal,Aries,1,0.7821816814876192,Gt $25000,Age 65+,Age 62+,3,3,Protestant,Northeast,0,1
2016,1617,30,1,2,High School,White,Male,Middle Atlantic,20,None,Married,High School,High School,Strong Democrat,1,Pretty Happy,4 Partners,Legal,Aries,1,0.956993511490439,Gt $60000,Age 18-35,Age 18-34,2,1,None,Northeast,4+,1
2016,1618,56,0,4,Graduate,Black,Female,Middle Atlantic,20,Protestant,Divorced,NA,High School,Not Str Democrat,5,Very Happy,No Partners,Not Legal,Gemini,1,0.4784967557452195,Gt $60000,Age 55-65,Age 49-62,4,0,Protestant,Northeast,0,1
2016,1619,20,0,6,High School,Black,Male,Middle Atlantic,19,Protestant,Never Married,High School,Bachelor,Independent,2,Pretty Happy,No Partners,Legal,Gemini,NA,1.5643633629752385,Gt $50000,Age 18-35,Age 18-34,6+,0,Protestant,Northeast,0,NA
2016,1620,53,2,2,Bachelor,White,Female,Middle Atlantic,21,Protestant,Married,Bachelor,High School,Not Str Republican,6,Pretty Happy,1 Partner,Not Legal,Cancer,2,0.956993511490439,Gt $75000,Age 45-55,Age 49-62,2,2,Protestant,Northeast,1,0
2016,1621,31,0,1,Graduate,White,Female,Middle Atlantic,NA,Catholic,Never Married,High School,High School,"Ind,near Dem",3,Pretty Happy,NA,Not Legal,NA,NA,0.7821816814876192,NA,Age 18-35,Age 18-34,1,0,Catholic,Northeast,NA,NA
2016,1622,51,2,1,High School,White,Female,Middle Atlantic,15,Protestant,Widowed,Lt High School,Lt High School,Strong Democrat,4,Very Happy,1 Partner,Legal,Aquarius,1,0.4784967557452195,Gt $25000,Age 45-55,Age 49-62,1,2,Protestant,Northeast,1,1
2016,1623,29,3,4,High School,White,Female,Middle Atlantic,20,Protestant,Married,High School,Lt High School,"Ind,near Rep",4,Very Happy,1 Partner,Legal,Sagittarius,1,0.956993511490439,Gt $60000,Age 18-35,Age 18-34,4,3,Protestant,Northeast,1,1
2016,1624,80,3,3,High School,White,Male,Middle Atlantic,18,Protestant,Married,Lt High School,NA,Not Str Democrat,4,Very Happy,NA,NA,Cancer,1,1.5643633629752385,Gt $40000,Age 65+,Age 62+,3,3,Protestant,Northeast,NA,1
2016,1625,67,2,6,Bachelor,White,Female,Middle Atlantic,12,Protestant,Divorced,High School,Lt High School,Not Str Republican,5,Pretty Happy,1 Partner,Legal,Leo,1,0.7821816814876192,Gt $15000,Age 65+,Age 62+,6+,2,Protestant,Northeast,1,1
2016,1626,61,0,1,Bachelor,White,Female,Middle Atlantic,19,Protestant,Married,Lt High School,Lt High School,Strong Republican,6,Very Happy,1 Partner,Legal,Pisces,1,0.956993511490439,Gt $50000,Age 55-65,Age 49-62,1,0,Protestant,Northeast,1,1
2016,1627,58,5,6,High School,White,Female,Middle Atlantic,20,Catholic,Married,NA,Lt High School,Not Str Democrat,4,Very Happy,1 Partner,Not Legal,Capricorn,2,1.5643633629752385,Gt $60000,Age 55-65,Age 49-62,6+,4+,Catholic,Northeast,1,0
2016,1628,19,0,3,High School,White,Female,Middle Atlantic,NA,None,Never Married,Graduate,Bachelor,Strong Democrat,1,Very Happy,3 Partners,Legal,Taurus,NA,1.4354902672356584,NA,Age 18-35,Age 18-34,3,0,None,Northeast,3,NA
2016,1629,19,0,2,Lt High School,White,Female,Middle Atlantic,26,Protestant,Never Married,High School,High School,Independent,5,Pretty Happy,1 Partner,Not Legal,Capricorn,NA,1.4354902672356584,Gt $170000,Age 18-35,Age 18-34,2,0,Protestant,Northeast,1,NA
2016,1630,25,0,3,High School,Black,Male,South Atlantic,18,Christian,Never Married,NA,High School,Not Str Democrat,4,Pretty Happy,NA,NA,Leo,1,0.956993511490439,Gt $40000,Age 18-35,Age 18-34,3,0,Other,South,NA,1
2016,1631,34,4,3,High School,White,Female,South Atlantic,13,Catholic,Married,High School,Lt High School,Strong Democrat,4,Pretty Happy,NA,NA,Libra,NA,2.3924837787260973,Gt $20000,Age 18-35,Age 18-34,3,4+,Catholic,South,NA,NA
2016,1632,37,5,1,High School,Black,Female,South Atlantic,21,Protestant,Divorced,NA,NA,"Ind,near Dem",1,Not Too Happy,1 Partner,Not Legal,Aquarius,NA,0.4784967557452195,Gt $75000,Age 35-45,Age 34-49,1,4+,Protestant,South,1,NA
2016,1633,78,4,0,High School,White,Male,South Atlantic,15,Protestant,Married,High School,High School,Not Str Democrat,4,Pretty Happy,No Partners,Legal,Cancer,1,0.956993511490439,Gt $25000,Age 65+,Age 62+,0,4+,Protestant,South,0,1
2016,1634,62,0,2,High School,White,Male,South Atlantic,20,Protestant,Never Married,Graduate,Bachelor,Not Str Republican,4,Pretty Happy,No Partners,Legal,Leo,NA,0.4784967557452195,Gt $60000,Age 55-65,Age 49-62,2,0,Protestant,South,0,NA
2016,1635,30,2,2,Junior College,White,Female,South Atlantic,16,Inter-Nondenominational,Divorced,High School,NA,"Ind,near Rep",5,Pretty Happy,1 Partner,Not Legal,Cancer,NA,0.956993511490439,Gt $30000,Age 18-35,Age 18-34,2,2,Other,South,1,NA
2016,1636,65,2,3,Lt High School,White,Female,South Atlantic,NA,Catholic,Divorced,High School,High School,Strong Republican,5,Pretty Happy,No Partners,Legal,Virgo,NA,0.4784967557452195,NA,Age 55-65,Age 62+,3,2,Catholic,South,0,NA
2016,1637,45,1,2,Graduate,White,Female,South Atlantic,19,Protestant,Divorced,High School,High School,Not Str Republican,3,Pretty Happy,1 Partner,NA,Gemini,1,0.956993511490439,Gt $50000,Age 35-45,Age 34-49,2,1,Protestant,South,1,1
2016,1638,65,0,2,High School,White,Male,South Atlantic,19,Protestant,Never Married,NA,High School,"Ind,near Rep",4,Very Happy,NA,NA,Aquarius,2,0.956993511490439,Gt $50000,Age 55-65,Age 62+,2,0,Protestant,South,NA,0
2016,1639,68,3,4,Lt High School,White,Female,South Atlantic,9,Protestant,Widowed,NA,Lt High School,Independent,3,Pretty Happy,No Partners,Not Legal,Leo,NA,0.4784967557452195,Gt $10000,Age 65+,Age 62+,4,3,Protestant,South,0,NA
2016,1640,37,1,1,High School,White,Male,South Atlantic,23,Protestant,Married,NA,High School,Independent,4,Pretty Happy,1 Partner,Legal,Pisces,NA,0.956993511490439,Gt $110000,Age 35-45,Age 34-49,1,1,Protestant,South,1,NA
2016,1641,63,2,6,Lt High School,White,Male,South Atlantic,16,None,Married,NA,High School,Other Party,5,Pretty Happy,1 Partner,Not Legal,Virgo,NA,0.956993511490439,Gt $30000,Age 55-65,Age 62+,6+,2,None,South,1,NA
2016,1642,59,2,18,Lt High School,White,Male,South Atlantic,20,Protestant,Married,High School,High School,"Ind,near Dem",4,Very Happy,No Partners,Legal,Libra,NA,0.956993511490439,Gt $60000,Age 55-65,Age 49-62,6+,2,Protestant,South,0,NA
2016,1643,80,2,2,Bachelor,White,Male,South Atlantic,23,NA,Married,NA,High School,Strong Republican,7,Very Happy,NA,NA,Aries,2,0.956993511490439,Gt $110000,Age 65+,Age 62+,2,2,NA,South,NA,0
2016,1644,29,1,2,Junior College,White,Female,South Atlantic,19,Catholic,Never Married,High School,High School,Independent,4,Very Happy,NA,NA,Sagittarius,2,0.956993511490439,Gt $50000,Age 18-35,Age 18-34,2,1,Catholic,South,NA,0
2016,1645,57,2,7,High School,White,Female,South Atlantic,16,Protestant,Married,Lt High School,High School,Independent,6,Pretty Happy,1 Partner,Not Legal,Libra,NA,0.956993511490439,Gt $30000,Age 55-65,Age 49-62,6+,2,Protestant,South,1,NA
2016,1646,73,3,2,Graduate,White,Female,South Atlantic,22,Catholic,Married,Graduate,Lt High School,"Ind,near Rep",6,Pretty Happy,1 Partner,Not Legal,Scorpio,2,0.956993511490439,Gt $90000,Age 65+,Age 62+,2,3,Catholic,South,1,0
2016,1647,75,3,1,High School,White,Male,South Atlantic,18,Protestant,Married,High School,High School,Independent,5,Very Happy,NA,NA,Taurus,1,0.956993511490439,Gt $40000,Age 65+,Age 62+,1,3,Protestant,South,NA,1
2016,1648,74,2,2,High School,White,Male,South Atlantic,16,Protestant,Divorced,High School,High School,Not Str Democrat,4,Not Too Happy,No Partners,Legal,Sagittarius,1,0.4784967557452195,Gt $30000,Age 65+,Age 62+,2,2,Protestant,South,0,1
2016,1649,86,3,4,High School,White,Female,South Atlantic,20,Protestant,Married,NA,High School,Strong Republican,6,Pretty Happy,NA,NA,Sagittarius,2,0.956993511490439,Gt $60000,Age 65+,Age 62+,4,3,Protestant,South,NA,0
2016,1650,81,2,2,High School,White,Female,South Atlantic,19,Protestant,Married,Lt High School,Lt High School,"Ind,near Dem",2,Pretty Happy,NA,NA,Pisces,1,1.5643633629752385,Gt $50000,Age 65+,Age 62+,2,2,Protestant,South,NA,1
2016,1651,69,3,7,Lt High School,White,Female,South Atlantic,17,Protestant,Married,NA,NA,Strong Democrat,5,Very Happy,1 Partner,Not Legal,Aquarius,1,1.5643633629752385,Gt $35000,Age 65+,Age 62+,6+,3,Protestant,South,1,1
2016,1652,59,2,3,High School,White,Female,South Atlantic,11,Protestant,Widowed,High School,NA,"Ind,near Dem",NA,Not Too Happy,NA,Legal,Sagittarius,1,0.4784967557452195,Gt $15000,Age 55-65,Age 49-62,3,2,Protestant,South,NA,1
2016,1653,59,3,3,High School,White,Male,South Atlantic,NA,Protestant,Married,High School,High School,Not Str Republican,6,Pretty Happy,NA,Legal,Sagittarius,2,0.956993511490439,NA,Age 55-65,Age 49-62,3,3,Protestant,South,NA,0
2016,1654,68,5,3,High School,White,Male,South Atlantic,18,Protestant,Married,Lt High School,Lt High School,"Ind,near Rep",6,Pretty Happy,NA,NA,Taurus,NA,1.4354902672356584,Gt $40000,Age 65+,Age 62+,3,4+,Protestant,South,NA,NA
2016,1655,28,2,2,Bachelor,White,Female,South Atlantic,18,Protestant,Divorced,High School,High School,Not Str Republican,6,Very Happy,1 Partner,Not Legal,Gemini,2,0.956993511490439,Gt $40000,Age 18-35,Age 18-34,2,2,Protestant,South,1,0
2016,1656,62,2,0,High School,White,Male,South Atlantic,11,Protestant,Divorced,High School,NA,Not Str Republican,5,Not Too Happy,No Partners,Legal,Aquarius,NA,0.4784967557452195,Gt $15000,Age 55-65,Age 49-62,0,2,Protestant,South,0,NA
2016,1657,30,0,1,High School,White,Female,South Atlantic,14,Catholic,Married,High School,High School,"Ind,near Dem",4,Very Happy,NA,NA,NA,1,1.4354902672356584,Gt $20000,Age 18-35,Age 18-34,1,0,Catholic,South,NA,1
2016,1658,30,2,3,Junior College,White,Female,South Atlantic,13,Catholic,Never Married,High School,Bachelor,Independent,4,Not Too Happy,1 Partner,Legal,Cancer,NA,0.4784967557452195,Gt $20000,Age 18-35,Age 18-34,3,2,Catholic,South,1,NA
2016,1659,52,2,4,High School,Black,Male,South Atlantic,15,Protestant,Divorced,NA,NA,"Ind,near Dem",2,Not Too Happy,1 Partner,Legal,Cancer,1,0.4784967557452195,Gt $25000,Age 45-55,Age 49-62,4,2,Protestant,South,1,1
2016,1660,50,3,2,Graduate,White,Female,South Atlantic,24,Protestant,Married,Lt High School,High School,Not Str Republican,3,Pretty Happy,NA,NA,Aries,NA,0.956993511490439,Gt $130000,Age 45-55,Age 49-62,2,3,Protestant,South,NA,NA
2016,1661,62,1,4,High School,White,Male,South Atlantic,16,Protestant,Married,NA,Lt High School,"Ind,near Dem",4,Pretty Happy,1 Partner,Legal,Scorpio,2,0.956993511490439,Gt $30000,Age 55-65,Age 49-62,4,1,Protestant,South,1,0
2016,1662,46,1,4,Bachelor,Other,Female,South Atlantic,22,Protestant,Married,Bachelor,High School,Not Str Republican,6,Pretty Happy,NA,NA,Gemini,2,1.4354902672356584,Gt $90000,Age 45-55,Age 34-49,4,1,Protestant,South,NA,0
2016,1663,43,2,1,High School,White,Female,South Atlantic,22,None,Married,High School,High School,Strong Democrat,2,Pretty Happy,NA,NA,Libra,1,0.956993511490439,Gt $90000,Age 35-45,Age 34-49,1,2,None,South,NA,1
2016,1664,27,0,1,Bachelor,White,Male,South Atlantic,16,Protestant,Never Married,Bachelor,High School,"Ind,near Dem",4,Very Happy,No Partners,Not Legal,NA,NA,0.4784967557452195,Gt $30000,Age 18-35,Age 18-34,1,0,Protestant,South,0,NA
2016,1665,36,3,2,Bachelor,White,Male,South Atlantic,18,Protestant,Married,High School,Bachelor,"Ind,near Rep",4,Pretty Happy,1 Partner,Legal,Libra,NA,0.956993511490439,Gt $40000,Age 35-45,Age 34-49,2,3,Protestant,South,1,NA
2016,1666,26,0,7,High School,White,Male,South Atlantic,5,Other,Never Married,High School,High School,Not Str Democrat,NA,Very Happy,1 Partner,Legal,Pisces,NA,0.4784967557452195,Gt $0,Age 18-35,Age 18-34,6+,0,Other,South,1,NA
2016,1667,50,3,9,Graduate,Other,Female,South Atlantic,23,Moslem/Islam,Married,Lt High School,Lt High School,Strong Democrat,2,Pretty Happy,NA,NA,Aries,NA,0.956993511490439,Gt $110000,Age 45-55,Age 49-62,6+,3,Other,South,NA,NA
2016,1668,23,0,1,High School,Black,Male,South Atlantic,19,Protestant,Never Married,NA,Junior College,"Ind,near Rep",4,Not Too Happy,No Partners,Legal,Cancer,NA,0.4784967557452195,Gt $50000,Age 18-35,Age 18-34,1,0,Protestant,South,0,NA
2016,1669,27,0,1,Bachelor,White,Male,South Atlantic,13,Protestant,Married,High School,Junior College,Not Str Republican,6,Very Happy,1 Partner,Legal,Capricorn,2,0.956993511490439,Gt $20000,Age 18-35,Age 18-34,1,0,Protestant,South,1,0
